300 300
275 197 15
275 198 67
275 199 76
275 200 76
275 201 53
275 202 65
275 203 11
275 204 93
275 205 73
275 206 39
275 207 36
275 208 32
275 209 30
275 210 20
275 211 4
275 212 19
275 213 71
275 214 32
275 215 84
275 216 25
275 217 81
275 218 67
275 219 54
275 220 30
275 221 98
275 222 4
275 223 38
275 224 3
275 225 93
275 226 19
275 227 71
275 228 68
275 229 49
275 230 78
275 231 61
275 232 82
275 233 32
275 234 60
275 235 90
275 236 25
275 237 24
275 238 85
275 239 51
275 240 14
275 241 81
275 242 71
275 243 45
275 244 35
275 245 7
275 246 61
275 247 93
275 248 35
275 249 85
275 250 71
275 251 6
275 252 39
275 253 3
275 254 4
275 255 17
275 256 60
275 257 5
275 258 21
275 259 95
275 260 68
275 261 78
275 262 42
275 263 61
275 264 51
275 265 74
275 266 72
275 267 59
275 268 33
275 269 33
275 270 61
275 271 62
275 272 48
275 273 61
275 274 90
275 275 74
275 276 34
275 277 62
275 278 44
275 279 23
275 280 1
275 281 85
275 282 72
275 283 89
275 284 15
275 285 8
275 286 40
275 287 56
275 288 68
275 289 46
275 290 83
275 291 13
275 292 63
275 293 84
275 294 38
275 295 15
275 296 83
275 297 89
275 298 57
275 299 26
276 0 36
276 1 21
276 2 83
276 3 19
276 4 62
276 5 76
276 6 3
276 7 86
276 8 6
276 9 43
276 10 80
276 11 88
276 12 36
276 13 39
276 14 27
276 15 29
276 16 90
276 17 40
276 18 57
276 19 47
276 20 61
276 21 33
276 22 6
276 23 21
276 24 12
276 25 58
276 26 98
276 27 23
276 28 53
276 29 94
276 30 70
276 31 95
276 32 47
276 33 95
276 34 50
276 35 46
276 36 6
276 37 85
276 38 83
276 39 91
276 40 83
276 41 92
276 42 63
276 43 15
276 44 23
276 45 95
276 46 68
276 47 25
276 48 89
276 49 31
276 50 26
276 51 93
276 52 53
276 53 71
276 54 44
276 55 77
276 56 88
276 57 8
276 58 32
276 59 16
276 60 87
276 61 23
276 62 23
276 63 4
276 64 74
276 65 59
276 66 58
276 67 20
276 68 29
276 69 42
276 70 52
276 71 54
276 72 69
276 73 94
276 74 25
276 75 17
276 76 73
276 77 50
276 78 73
276 79 55
276 80 18
276 81 37
276 82 0
276 83 50
276 84 14
276 85 82
276 86 72
276 87 15
276 88 91
276 89 42
276 90 13
276 91 34
276 92 1
276 93 53
276 94 61
276 95 49
276 96 89
276 97 83
276 98 23
276 99 18
276 100 64
276 101 64
276 102 5
276 103 98
276 104 33
276 105 92
276 106 14
276 107 56
276 108 63
276 109 25
276 110 89
276 111 80
276 112 60
276 113 85
276 114 33
276 115 34
276 116 32
276 117 61
276 118 1
276 119 85
276 120 44
276 121 7
276 122 23
276 123 47
276 124 79
276 125 48
276 126 72
276 127 48
276 128 55
276 129 50
276 130 55
276 131 59
276 132 79
276 133 82
276 134 97
276 135 14
276 136 78
276 137 83
276 138 75
276 139 47
276 140 46
276 141 91
276 142 91
276 143 31
276 144 87
276 145 68
276 146 70
276 147 94
276 148 67
276 149 19
276 150 88
276 151 23
276 152 6
276 153 63
276 154 88
276 155 88
276 156 68
276 157 75
276 158 29
276 159 34
276 160 68
276 161 18
276 162 8
276 163 41
276 164 53
276 165 36
276 166 51
276 167 23
276 168 52
276 169 24
276 170 79
276 171 16
276 172 37
276 173 43
276 174 39
276 175 57
276 176 58
276 177 87
276 178 11
276 179 47
276 180 82
276 181 77
276 182 91
276 183 62
276 184 46
276 185 70
276 186 55
276 187 34
276 188 0
276 189 83
276 190 70
276 191 87
276 192 77
276 193 24
276 194 75
276 195 88
276 196 58
276 197 43
276 198 71
276 199 59
276 200 97
276 201 33
276 202 57
276 203 58
276 204 3
276 205 2
276 206 51
276 207 28
276 208 23
276 209 61
276 210 86
276 211 15
276 212 17
276 213 69
276 214 16
276 215 14
276 216 29
276 217 19
276 218 93
276 219 3
276 220 39
276 221 13
276 222 35
276 223 44
276 224 82
276 225 81
276 226 7
276 227 59
276 228 81
276 229 96
276 230 22
276 231 32
276 232 39
276 233 79
276 234 84
276 235 27
276 236 16
276 237 43
276 238 65
276 239 45
276 240 13
276 241 55
276 242 72
276 243 77
276 244 39
276 245 61
276 246 87
276 247 15
276 248 56
276 249 61
276 250 95
276 251 30
276 252 77
276 253 91
276 254 51
276 255 59
276 256 92
276 257 27
276 258 17
276 259 88
276 260 83
276 261 1
276 262 59
276 263 11
276 264 83
276 265 82
276 266 79
276 267 38
276 268 28
276 269 36
276 270 80
276 271 13
276 272 91
276 273 85
276 274 50
276 275 8
276 276 97
276 277 53
276 278 89
276 279 81
276 280 36
276 281 41
276 282 19
276 283 22
276 284 90
276 285 80
276 286 95
276 287 3
276 288 47
276 289 21
276 290 82
276 291 23
276 292 75
276 293 0
276 294 19
276 295 19
276 296 94
276 297 55
276 298 73
276 299 23
277 0 49
277 1 75
277 2 83
277 3 12
277 4 63
277 5 59
277 6 98
277 7 6
277 8 10
277 9 74
277 10 57
277 11 12
277 12 51
277 13 54
277 14 15
277 15 52
277 16 87
277 17 11
277 18 45
277 19 60
277 20 5
277 21 22
277 22 88
277 23 79
277 24 45
277 25 33
277 26 8
277 27 55
277 28 30
277 29 37
277 30 48
277 31 73
277 32 60
277 33 74
277 34 76
277 35 81
277 36 9
277 37 54
277 38 29
277 39 1
277 40 48
277 41 46
277 42 2
277 43 85
277 44 17
277 45 19
277 46 18
277 47 49
277 48 1
277 49 17
277 50 39
277 51 55
277 52 3
277 53 1
277 54 28
277 55 85
277 56 47
277 57 16
277 58 77
277 59 29
277 60 70
277 61 70
277 62 82
277 63 95
277 64 40
277 65 20
277 66 50
277 67 5
277 68 95
277 69 15
277 70 29
277 71 1
277 72 47
277 73 44
277 74 1
277 75 41
277 76 44
277 77 96
277 78 61
277 79 9
277 80 16
277 81 58
277 82 68
277 83 0
277 84 28
277 85 1
277 86 56
277 87 46
277 88 80
277 89 14
277 90 45
277 91 39
277 92 45
277 93 57
277 94 89
277 95 15
277 96 54
277 97 22
277 98 6
277 99 95
277 100 35
277 101 31
277 102 33
277 103 81
277 104 94
277 105 38
277 106 6
277 107 44
277 108 84
277 109 66
277 110 51
277 111 43
277 112 51
277 113 2
277 114 3
277 115 8
277 116 61
277 117 4
277 118 29
277 119 21
277 120 12
277 121 55
277 122 57
277 123 24
277 124 60
277 125 10
277 126 47
277 127 72
277 128 34
277 129 76
277 130 9
277 131 72
277 132 65
277 133 65
277 134 20
277 135 45
277 136 82
277 137 22
277 138 57
277 139 82
277 140 48
277 141 13
277 142 89
277 143 1
277 144 62
277 145 25
277 146 47
277 147 74
277 148 1
277 149 1
277 150 22
277 151 69
277 152 30
277 153 13
277 154 24
277 155 20
277 156 30
277 157 96
277 158 21
277 159 31
277 160 35
277 161 87
277 162 95
277 163 97
277 164 71
277 165 88
277 166 49
277 167 45
277 168 73
277 169 9
277 170 37
277 171 18
277 172 18
277 173 56
277 174 51
277 175 41
277 176 46
277 177 33
277 178 60
277 179 14
277 180 44
277 181 43
277 182 54
277 183 77
277 184 91
277 185 97
277 186 88
277 187 94
277 188 46
277 189 31
277 190 88
277 191 56
277 192 69
277 193 44
277 194 21
277 195 39
277 196 10
277 197 69
277 198 83
277 199 78
277 200 83
277 201 40
277 202 63
277 203 28
277 204 60
277 205 49
277 206 60
277 207 9
277 208 38
277 209 27
277 210 37
277 211 26
277 212 11
277 213 67
277 214 67
277 215 12
277 216 15
277 217 17
277 218 42
277 219 11
277 220 65
277 221 27
277 222 42
277 223 70
277 224 25
277 225 20
277 226 21
277 227 86
277 228 1
277 229 40
277 230 50
277 231 0
277 232 40
277 233 50
277 234 43
277 235 50
277 236 41
277 237 18
277 238 22
277 239 77
277 240 48
277 241 22
277 242 28
277 243 28
277 244 16
277 245 25
277 246 90
277 247 78
277 248 13
277 249 88
277 250 93
277 251 38
277 252 47
277 253 3
277 254 49
277 255 30
277 256 51
277 257 35
277 258 7
277 259 71
277 260 65
277 261 96
277 262 80
277 263 72
277 264 81
277 265 27
277 266 71
277 267 65
277 268 93
277 269 24
277 270 97
277 271 88
277 272 28
277 273 80
277 274 88
277 275 15
277 276 72
277 277 96
277 278 92
277 279 96
277 280 81
277 281 11
277 282 10
277 283 93
277 284 72
277 285 34
277 286 34
277 287 75
277 288 15
277 289 97
277 290 8
277 291 75
277 292 38
277 293 33
277 294 22
277 295 87
277 296 68
277 297 45
277 298 20
277 299 15
278 0 5
278 1 84
278 2 1
278 3 59
278 4 69
278 5 69
278 6 12
278 7 30
278 8 48
278 9 7
278 10 55
278 11 63
278 12 55
278 13 21
278 14 81
278 15 61
278 16 28
278 17 69
278 18 63
278 19 41
278 20 45
278 21 35
278 22 73
278 23 80
278 24 25
278 25 32
278 26 40
278 27 55
278 28 87
278 29 37
278 30 20
278 31 22
278 32 65
278 33 23
278 34 97
278 35 22
278 36 45
278 37 31
278 38 70
278 39 21
278 40 12
278 41 11
278 42 12
278 43 93
278 44 34
278 45 31
278 46 92
278 47 47
278 48 82
278 49 43
278 50 16
278 51 70
278 52 42
278 53 95
278 54 88
278 55 26
278 56 98
278 57 44
278 58 50
278 59 42
278 60 91
278 61 37
278 62 51
278 63 1
278 64 49
278 65 35
278 66 14
278 67 82
278 68 46
278 69 80
278 70 36
278 71 7
278 72 44
278 73 21
278 74 54
278 75 79
278 76 53
278 77 25
278 78 81
278 79 34
278 80 23
278 81 78
278 82 71
278 83 70
278 84 66
278 85 24
278 86 74
278 87 9
278 88 95
278 89 31
278 90 7
278 91 44
278 92 96
278 93 57
278 94 92
278 95 68
278 96 48
278 97 84
278 98 12
278 99 10
278 100 40
278 101 86
278 102 49
278 103 66
278 104 97
278 105 6
278 106 27
278 107 51
278 108 18
278 109 8
278 110 74
278 111 69
278 112 70
278 113 14
278 114 48
278 115 95
278 116 29
278 117 35
278 118 38
278 119 56
278 120 25
278 121 45
278 122 28
278 123 45
278 124 68
278 125 29
278 126 94
278 127 50
278 128 95
278 129 74
278 130 26
278 131 49
278 132 12
278 133 89
278 134 52
278 135 71
278 136 10
278 137 43
278 138 41
278 139 75
278 140 83
278 141 83
278 142 20
278 143 80
278 144 76
278 145 68
278 146 96
278 147 7
278 148 49
278 149 82
278 150 98
278 151 97
278 152 9
278 153 75
278 154 51
278 155 14
278 156 67
278 157 79
278 158 0
278 159 64
278 160 17
278 161 4
278 162 67
278 163 8
278 164 36
278 165 30
278 166 80
278 167 64
278 168 53
278 169 90
278 170 23
278 171 76
278 172 13
278 173 25
278 174 46
278 175 7
278 176 28
278 177 47
278 178 33
278 179 50
278 180 59
278 181 81
278 182 8
278 183 18
278 184 71
278 185 68
278 186 73
278 187 5
278 188 87
278 189 0
278 190 8
278 191 6
278 192 98
278 193 12
278 194 16
278 195 21
278 196 48
278 197 64
278 198 86
278 199 54
278 200 36
278 201 78
278 202 63
278 203 17
278 204 30
278 205 9
278 206 6
278 207 24
278 208 20
278 209 97
278 210 48
278 211 84
278 212 67
278 213 52
278 214 58
278 215 2
278 216 74
278 217 42
278 218 52
278 219 96
278 220 1
278 221 11
278 222 93
278 223 50
278 224 65
278 225 56
278 226 48
278 227 41
278 228 77
278 229 74
278 230 63
278 231 56
278 232 13
278 233 80
278 234 52
278 235 65
278 236 71
278 237 8
278 238 19
278 239 63
278 240 36
278 241 16
278 242 51
278 243 89
278 244 96
278 245 8
278 246 45
278 247 17
278 248 92
278 249 31
278 250 1
278 251 30
278 252 87
278 253 32
278 254 76
278 255 59
278 256 54
278 257 59
278 258 59
278 259 14
278 260 87
278 261 37
278 262 63
278 263 27
278 264 79
278 265 72
278 266 75
278 267 9
278 268 49
278 269 86
278 270 36
278 271 20
278 272 0
278 273 94
278 274 21
278 275 41
278 276 39
278 277 30
278 278 68
278 279 60
278 280 3
278 281 8
278 282 56
278 283 57
278 284 77
278 285 70
278 286 24
278 287 74
278 288 84
278 289 98
278 290 82
278 291 19
278 292 31
278 293 55
278 294 31
278 295 63
278 296 36
278 297 48
278 298 30
278 299 2
279 0 39
279 1 63
279 2 84
279 3 47
279 4 31
279 5 38
279 6 26
279 7 43
279 8 34
279 9 78
279 10 26
279 11 42
279 12 44
279 13 94
279 14 39
279 15 61
279 16 80
279 17 60
279 18 16
279 19 12
279 20 20
279 21 62
279 22 29
279 23 0
279 24 85
279 25 58
279 26 25
279 27 7
279 28 36
279 29 18
279 30 41
279 31 77
279 32 73
279 33 44
279 34 56
279 35 30
279 36 15
279 37 20
279 38 29
279 39 97
279 40 18
279 41 13
279 42 29
279 43 1
279 44 12
279 45 70
279 46 84
279 47 10
279 48 23
279 49 60
279 50 6
279 51 96
279 52 73
279 53 54
279 54 85
279 55 77
279 56 6
279 57 29
279 58 90
279 59 36
279 60 16
279 61 86
279 62 70
279 63 57
279 64 55
279 65 58
279 66 57
279 67 58
279 68 96
279 69 54
279 70 36
279 71 89
279 72 96
279 73 70
279 74 22
279 75 4
279 76 37
279 77 34
279 78 30
279 79 76
279 80 79
279 81 47
279 82 5
279 83 43
279 84 74
279 85 38
279 86 70
279 87 48
279 88 57
279 89 10
279 90 29
279 91 43
279 92 67
279 93 95
279 94 44
279 95 84
279 96 13
279 97 4
279 98 39
279 99 82
279 100 36
279 101 32
279 102 68
279 103 26
279 104 0
279 105 53
279 106 82
279 107 93
279 108 14
279 109 71
279 110 46
279 111 50
279 112 41
279 113 92
279 114 95
279 115 89
279 116 45
279 117 3
279 118 9
279 119 58
279 120 2
279 121 65
279 122 27
279 123 87
279 124 17
279 125 23
279 126 55
279 127 34
279 128 11
279 129 40
279 130 86
279 131 4
279 132 68
279 133 20
279 134 77
279 135 93
279 136 39
279 137 15
279 138 7
279 139 39
279 140 46
279 141 95
279 142 59
279 143 7
279 144 60
279 145 95
279 146 96
279 147 44
279 148 2
279 149 87
279 150 89
279 151 58
279 152 24
279 153 43
279 154 76
279 155 93
279 156 55
279 157 88
279 158 72
279 159 36
279 160 90
279 161 71
279 162 94
279 163 17
279 164 43
279 165 52
279 166 34
279 167 51
279 168 91
279 169 64
279 170 41
279 171 72
279 172 8
279 173 37
279 174 13
279 175 13
279 176 27
279 177 59
279 178 77
279 179 57
279 180 87
279 181 25
279 182 28
279 183 40
279 184 63
279 185 46
279 186 91
279 187 40
279 188 66
279 189 64
279 190 27
279 191 38
279 192 63
279 193 3
279 194 39
279 195 42
279 196 83
279 197 66
279 198 59
279 199 55
279 200 65
279 201 1
279 202 62
279 203 4
279 204 77
279 205 15
279 206 0
279 207 40
279 208 58
279 209 88
279 210 12
279 211 69
279 212 82
279 213 60
279 214 53
279 215 9
279 216 54
279 217 72
279 218 88
279 219 21
279 220 67
279 221 80
279 222 27
279 223 90
279 224 65
279 225 67
279 226 73
279 227 74
279 228 90
279 229 32
279 230 76
279 231 54
279 232 24
279 233 55
279 234 89
279 235 66
279 236 47
279 237 97
279 238 13
279 239 24
279 240 68
279 241 76
279 242 31
279 243 44
279 244 0
279 245 56
279 246 32
279 247 62
279 248 36
279 249 69
279 250 52
279 251 57
279 252 22
279 253 68
279 254 48
279 255 8
279 256 72
279 257 73
279 258 66
279 259 34
279 260 21
279 261 83
279 262 62
279 263 86
279 264 58
279 265 28
279 266 60
279 267 98
279 268 86
279 269 70
279 270 36
279 271 65
279 272 66
279 273 56
279 274 97
279 275 68
279 276 98
279 277 74
279 278 67
279 279 88
279 280 68
279 281 38
279 282 28
279 283 34
279 284 19
279 285 5
279 286 96
279 287 58
279 288 29
279 289 3
279 290 14
279 291 56
279 292 59
279 293 45
279 294 32
279 295 22
279 296 64
279 297 56
279 298 76
279 299 66
280 0 40
280 1 12
280 2 60
280 3 46
280 4 77
280 5 32
280 6 98
280 7 72
280 8 38
280 9 39
280 10 59
280 11 97
280 12 84
280 13 90
280 14 10
280 15 64
280 16 79
280 17 76
280 18 27
280 19 86
280 20 40
280 21 22
280 22 21
280 23 74
280 24 57
280 25 32
280 26 11
280 27 34
280 28 9
280 29 69
280 30 38
280 31 0
280 32 9
280 33 7
280 34 41
280 35 12
280 36 75
280 37 18
280 38 37
280 39 41
280 40 32
280 41 97
280 42 47
280 43 83
280 44 41
280 45 96
280 46 19
280 47 74
280 48 78
280 49 48
280 50 6
280 51 72
280 52 74
280 53 37
280 54 91
280 55 80
280 56 65
280 57 46
280 58 89
280 59 98
280 60 78
280 61 27
280 62 77
280 63 65
280 64 59
280 65 74
280 66 14
280 67 78
280 68 83
280 69 96
280 70 11
280 71 40
280 72 71
280 73 94
280 74 88
280 75 46
280 76 19
280 77 66
280 78 80
280 79 53
280 80 18
280 81 98
280 82 89
280 83 27
280 84 0
280 85 30
280 86 69
280 87 7
280 88 85
280 89 7
280 90 74
280 91 38
280 92 7
280 93 69
280 94 1
280 95 70
280 96 66
280 97 93
280 98 75
280 99 67
280 100 3
280 101 8
280 102 46
280 103 31
280 104 29
280 105 70
280 106 27
280 107 73
280 108 39
280 109 87
280 110 27
280 111 90
280 112 94
280 113 7
280 114 52
280 115 47
280 116 55
280 117 6
280 118 45
280 119 6
280 120 86
280 121 93
280 122 88
280 123 79
280 124 68
280 125 47
280 126 64
280 127 30
280 128 17
280 129 51
280 130 79
280 131 49
280 132 95
280 133 32
280 134 73
280 135 79
280 136 78
280 137 62
280 138 32
280 139 75
280 140 36
280 141 82
280 142 48
280 143 23
280 144 18
280 145 64
280 146 1
280 147 34
280 148 51
280 149 7
280 150 43
280 151 90
280 152 66
280 153 48
280 154 58
280 155 44
280 156 96
280 157 64
280 158 70
280 159 37
280 160 18
280 161 95
280 162 89
280 163 41
280 164 21
280 165 29
280 166 69
280 167 59
280 168 23
280 169 75
280 170 77
280 171 83
280 172 6
280 173 16
280 174 79
280 175 60
280 176 75
280 177 13
280 178 45
280 179 39
280 180 77
280 181 32
280 182 85
280 183 94
280 184 98
280 185 6
280 186 87
280 187 80
280 188 59
280 189 59
280 190 16
280 191 13
280 192 82
280 193 29
280 194 1
280 195 18
280 196 57
280 197 5
280 198 23
280 199 13
280 200 85
280 201 70
280 202 59
280 203 76
280 204 75
280 205 41
280 206 90
280 207 98
280 208 20
280 209 43
280 210 60
280 211 97
280 212 93
280 213 80
280 214 9
280 215 31
280 216 98
280 217 94
280 218 94
280 219 24
280 220 54
280 221 27
280 222 12
280 223 64
280 224 60
280 225 49
280 226 48
280 227 0
280 228 27
280 229 23
280 230 88
280 231 54
280 232 14
280 233 98
280 234 78
280 235 80
280 236 23
280 237 15
280 238 16
280 239 6
280 240 72
280 241 35
280 242 58
280 243 54
280 244 96
280 245 44
280 246 64
280 247 41
280 248 82
280 249 81
280 250 76
280 251 47
280 252 79
280 253 4
280 254 37
280 255 48
280 256 67
280 257 36
280 258 41
280 259 48
280 260 71
280 261 16
280 262 31
280 263 96
280 264 45
280 265 6
280 266 74
280 267 39
280 268 25
280 269 16
280 270 25
280 271 73
280 272 96
280 273 95
280 274 79
280 275 62
280 276 67
280 277 22
280 278 40
280 279 81
280 280 26
280 281 57
280 282 92
280 283 81
280 284 21
280 285 98
280 286 46
280 287 77
280 288 2
280 289 27
280 290 46
280 291 52
280 292 97
280 293 32
280 294 69
280 295 18
280 296 7
280 297 41
280 298 34
280 299 32
281 0 86
281 1 79
281 2 58
281 3 38
281 4 17
281 5 46
281 6 67
281 7 83
281 8 33
281 9 39
281 10 57
281 11 6
281 12 12
281 13 0
281 14 82
281 15 28
281 16 11
281 17 5
281 18 32
281 19 48
281 20 71
281 21 95
281 22 73
281 23 23
281 24 17
281 25 7
281 26 58
281 27 47
281 28 4
281 29 7
281 30 96
281 31 18
281 32 98
281 33 87
281 34 14
281 35 2
281 36 95
281 37 51
281 38 16
281 39 35
281 40 50
281 41 8
281 42 0
281 43 60
281 44 44
281 45 58
281 46 15
281 47 20
281 48 49
281 49 6
281 50 71
281 51 19
281 52 35
281 53 72
281 54 74
281 55 0
281 56 82
281 57 5
281 58 23
281 59 11
281 60 66
281 61 33
281 62 80
281 63 25
281 64 67
281 65 19
281 66 42
281 67 61
281 68 72
281 69 13
281 70 37
281 71 22
281 72 41
281 73 8
281 74 0
281 75 8
281 76 26
281 77 34
281 78 4
281 79 75
281 80 14
281 81 40
281 82 36
281 83 44
281 84 76
281 85 42
281 86 92
281 87 38
281 88 25
281 89 74
281 90 6
281 91 27
281 92 94
281 93 95
281 94 17
281 95 58
281 96 44
281 97 59
281 98 7
281 99 29
281 100 39
281 101 2
281 102 56
281 103 9
281 104 92
281 105 70
281 106 63
281 107 49
281 108 16
281 109 78
281 110 37
281 111 77
281 112 26
281 113 21
281 114 67
281 115 53
281 116 58
281 117 94
281 118 59
281 119 43
281 120 19
281 121 94
281 122 39
281 123 12
281 124 8
281 125 47
281 126 6
281 127 8
281 128 94
281 129 12
281 130 25
281 131 89
281 132 43
281 133 59
281 134 29
281 135 24
281 136 10
281 137 37
281 138 80
281 139 4
281 140 38
281 141 64
281 142 86
281 143 11
281 144 17
281 145 70
281 146 33
281 147 44
281 148 55
281 149 80
281 150 58
281 151 24
281 152 31
281 153 1
281 154 21
281 155 69
281 156 17
281 157 13
281 158 76
281 159 96
281 160 13
281 161 60
281 162 67
281 163 2
281 164 14
281 165 8
281 166 27
281 167 19
281 168 8
281 169 40
281 170 46
281 171 51
281 172 39
281 173 93
281 174 94
281 175 95
281 176 1
281 177 25
281 178 25
281 179 25
281 180 21
281 181 88
281 182 71
281 183 48
281 184 25
281 185 24
281 186 66
281 187 23
281 188 26
281 189 36
281 190 32
281 191 47
281 192 74
281 193 51
281 194 97
281 195 59
281 196 69
281 197 29
281 198 71
281 199 43
281 200 81
281 201 90
281 202 95
281 203 1
281 204 31
281 205 38
281 206 59
281 207 48
281 208 78
281 209 48
281 210 15
281 211 36
281 212 72
281 213 74
281 214 7
281 215 95
281 216 49
281 217 67
281 218 90
281 219 21
281 220 9
281 221 87
281 222 3
281 223 53
281 224 45
281 225 78
281 226 60
281 227 85
281 228 49
281 229 40
281 230 57
281 231 28
281 232 92
281 233 18
281 234 24
281 235 54
281 236 10
281 237 73
281 238 98
281 239 20
281 240 95
281 241 57
281 242 91
281 243 63
281 244 55
281 245 47
281 246 31
281 247 1
281 248 4
281 249 30
281 250 44
281 251 65
281 252 22
281 253 62
281 254 29
281 255 3
281 256 47
281 257 73
281 258 57
281 259 18
281 260 18
281 261 48
281 262 85
281 263 21
281 264 19
281 265 64
281 266 53
281 267 54
281 268 97
281 269 41
281 270 21
281 271 22
281 272 40
281 273 29
281 274 32
281 275 21
281 276 87
281 277 70
281 278 54
281 279 11
281 280 66
281 281 85
281 282 48
281 283 68
281 284 57
281 285 88
281 286 32
281 287 95
281 288 29
281 289 85
281 290 98
281 291 87
281 292 47
281 293 94
281 294 32
281 295 33
281 296 93
281 297 19
281 298 91
281 299 45
282 0 97
282 1 42
282 2 66
282 3 88
282 4 75
282 5 46
282 6 64
282 7 35
282 8 2
282 9 93
282 10 39
282 11 57
282 12 11
282 13 30
282 14 66
282 15 43
282 16 97
282 17 51
282 18 6
282 19 60
282 20 18
282 21 95
282 22 85
282 23 33
282 24 35
282 25 59
282 26 21
282 27 81
282 28 16
282 29 63
282 30 94
282 31 23
282 32 52
282 33 73
282 34 60
282 35 2
282 36 57
282 37 18
282 38 67
282 39 34
